startdef metaobject NATURE coin_01
object 4853 front -32 48 on 0
count 4080
enddef metaobject

startdef metaobject ATTACH
group orc_camp
location orc_camp
placement on 3654
object 4853 front -32 48 on 0
count 4081
enddef metaobject

startdef metaobject ATTACH
group orc_camp
location orc_camp
placement on 3667
object 4853 front -32 48 on 0
count 4082
enddef metaobject

startdef metaobject WALL
location outdoors
group grass_plateau
walltype normal inside
object 3652 0 0 0
count 4083
enddef metaobject

startdef metaobject WALL
location outdoors
group grass_plateau
walltype normal inside
object 3653 0 0 0
count 4084
enddef metaobject

startdef metaobject WALL
location outdoors
group grass_plateau
walltype normal inside
object 3654 0 0 0
count 4085
enddef metaobject

startdef metaobject WALL
location outdoors
group grass_plateau
walltype normal inside
object 3656 0 0 0
count 4086
enddef metaobject

startdef metaobject WALL
location outdoors
group grass_plateau
walltype normal inside
object 3657 0 0 0
count 4087
enddef metaobject

startdef metaobject WALL
location outdoors
group grass_plateau
walltype normal inside
object 3659 0 0 0
count 4088
enddef metaobject

startdef metaobject WALL
location outdoors
group grass_plateau
walltype special inside
object 6267 0 0 0
count 4089
enddef metaobject

startdef metaobject WALL
location outdoors
group grass_plateau
walltype special inside
object 6268 0 0 0
count 4090
enddef metaobject

startdef metaobject WALL
location outdoors
group grass_plateau
walltype normal inside
object 6272 0 0 0
count 4091
enddef metaobject

startdef metaobject WALL
location outdoors
group grass_plateau
walltype normal outside
object 3655 0 0 0
count 4092
enddef metaobject

startdef metaobject WALL
location outdoors
group grass_plateau
walltype normal outside
object 3658 0 0 0
count 4093
enddef metaobject

startdef metaobject WALL
location outdoors
group grass_plateau
walltype normal outside
object 3661 0 0 0
count 4094
enddef metaobject

startdef metaobject WALL
location outdoors
group grass_plateau
walltype normal outside
object 3662 0 0 0
count 4095
enddef metaobject

startdef metaobject WALL
location outdoors
group grass_plateau
walltype normal outside
object 3663 0 0 0
count 4096
enddef metaobject

startdef metaobject WALL
location outdoors
group grass_plateau
walltype normal outside
object 3664 0 0 0
count 4097
enddef metaobject

startdef metaobject WALL
location outdoors
group grass_plateau
walltype normal outside
object 3665 0 0 0
count 4098
enddef metaobject

startdef metaobject WALL
location outdoors
group grass_plateau
walltype special outside
object 6265 0 0 0
count 4099
enddef metaobject

startdef metaobject WALL
location outdoors
group grass_plateau
walltype special outside
object 6266 0 0 0
count 4100
enddef metaobject

startdef metaobject WALL
location outdoors
group grass_plateau
walltype normal outside
object 6271 0 0 0
count 4101
enddef metaobject

startdef metaobject WALL grass_plateau_i_0
location outdoors
group grass_plateau
walltype special inside
object 3650 0 0 0
count 4102
enddef metaobject

startdef metaobject WALL grass_plateau_i_1
location outdoors
group grass_plateau
walltype special inside
object 3651 0 0 0
count 4103
enddef metaobject

startdef metaobject WALL grass_plateau_i_10
location outdoors
group grass_plateau
walltype special inside
object 3660 0 0 0
count 4104
enddef metaobject

startdef metaobject WALL grass_plateau_i_16
location outdoors
group grass_plateau
walltype special outside
object 3731 0 0 0
count 4105
enddef metaobject

startdef metaobject WALL grass_plateau_i_17
location outdoors
group grass_plateau
walltype special outside
object 3732 0 0 0
count 4106
enddef metaobject

startdef metaobject WALL grass_plateau_i_34
location outdoors
group grass_plateau
walltype special outside
object 6273 0 0 0
count 4107
enddef metaobject

startdef metaobject WALL grass_plateau_i_35
location outdoors
group grass_plateau
walltype special outside
object 6274 0 0 0
count 4108
enddef metaobject

startdef metaobject NATURE
group grass_stairs
location outdoors
object 4539 0 0 0
count 4109
enddef metaobject

startdef metaobject NATURE
group grass_stairs
location outdoors
object 4540 0 0 0
count 4110
enddef metaobject

startdef metaobject NATURE
group grass_stairs
location outdoors
object 4541 0 0 0
count 4111
enddef metaobject

startdef metaobject NATURE
group grass_stairs
location outdoors
object 4542 0 0 0
count 4112
enddef metaobject

startdef metaobject NATURE
group grass_stairs
location outdoors
object 4543 0 0 0
count 4113
enddef metaobject

startdef metaobject NATURE
group grass_stairs
location outdoors
object 4544 0 0 0
count 4114
enddef metaobject

startdef metaobject NATURE
group grass_stairs
location outdoors
object 4545 0 0 0
count 4115
enddef metaobject

startdef metaobject NATURE
group grass_stairs
location outdoors
object 4546 0 0 0
count 4116
enddef metaobject

startdef metaobject NATURE
group grass_stairs
location outdoors
object 4850 0 0 0
count 4117
enddef metaobject

startdef metaobject NATURE
group grass_stairs
location outdoors
object 4851 0 0 0
count 4118
enddef metaobject

startdef metaobject NATURE
group grass_stairs
location outdoors
object 4852 0 0 0
count 4119
enddef metaobject

startdef metaobject NATURE
group grass_stairs
location outdoors
object 4853 0 0 0
count 4120
enddef metaobject

startdef metaobject NATURE
group grass_stairs
location outdoors
object 4547 0 0 0
count 4121
enddef metaobject

startdef metaobject NATURE
group grass_stairs
location outdoors
object 4548 0 0 0
count 4122
enddef metaobject

startdef metaobject WALL
location farmhouse
group farm_fence
walltype normal outside
object 3853 0 0 0
count 4123
enddef metaobject

startdef metaobject WALL
location farmhouse
group farm_fence
walltype door outside
object 3854 0 0 0
count 4124
enddef metaobject

startdef metaobject WALL
location farmhouse
group farm_fence
walltype normal outside
object 3857 0 0 0
count 4125
enddef metaobject

startdef metaobject WALL
location farmhouse
group farm_fence
walltype normal outside
object 3858 0 0 0
count 4126
enddef metaobject

startdef metaobject WALL
location farmhouse
group farm_fence
walltype door outside
object 3860 0 0 0
count 4127
enddef metaobject

startdef metaobject WALL
location farmhouse
group farm_fence
walltype ddor outside
object 3864 0 0 0
count 4128
enddef metaobject

startdef metaobject WALL
location farmhouse
group farm_fence
walltype door outside
object 3862 0 0 0
count 4129
enddef metaobject

startdef metaobject WALL
location farmhouse
group farm_fence
walltype normal outside
object 3867 0 0 0
count 4130
enddef metaobject

startdef metaobject WALL
location farmhouse
group farm_fence
walltype normal outside
object 3868 0 0 0
count 4131
enddef metaobject

startdef metaobject WALL
location farmhouse
group farm_fence
walltype normal outside
object 3869 0 0 0
count 4132
enddef metaobject

startdef metaobject WALL
location farmhouse
group farm_fence
walltype normal outside
object 3870 0 0 0
count 4133
enddef metaobject

startdef metaobject WALL
location farmhouse
group farm_fence
walltype normal outside
object 3871 0 0 0
count 4134
enddef metaobject

startdef metaobject WALL
location farmhouse
group farm_fence
walltype normal outside
object 3872 0 0 0
count 4135
enddef metaobject

startdef metaobject WALL
location farmhouse
group farm_fence
walltype normal outside
object 3873 0 0 0
count 4136
enddef metaobject

startdef metaobject WALL
location farmhouse
group farm_fence
walltype normal outside
object 3874 0 0 0
count 4137
enddef metaobject

startdef metaobject WALL
location farmhouse
group farm_fence
walltype normal outside
object 3875 0 0 0
count 4138
enddef metaobject

startdef metaobject WALL
location farmhouse
group farm_fence
walltype normal outside
object 3876 0 0 0
count 4139
enddef metaobject

startdef metaobject WALL
location farmhouse
group farm_fence
walltype normal outside
object 3877 0 0 0
count 4140
enddef metaobject

startdef metaobject WALL
location farmhouse
group farm_fence
walltype normal outside
object 3878 0 0 0
count 4141
enddef metaobject

startdef metaobject WALL
location farmhouse
group farm_fence
walltype normal outside
object 3879 0 0 0
count 4142
enddef metaobject

startdef metaobject WALL
location farmhouse
group farm_fence
walltype normal outside
object 3880 0 0 0
count 4143
enddef metaobject

startdef metaobject WALL
location generic_cellar
group generic_cellar
walltype normal outside
object 4234 0 0 0
count 4144
enddef metaobject

startdef metaobject WALL
location generic_cellar
group generic_cellar
walltype normal outside
object 4239 0 0 0
count 4145
enddef metaobject

startdef metaobject WALL
location generic_cellar
group generic_cellar
walltype normal outside
object 4740 0 0 0
count 4146
enddef metaobject

startdef metaobject ATTACH
group generic_cellar
placement on 7120
object 4231 front 2 2 on 0
count 4147
enddef metaobject

startdef metaobject WALL
group generic_cellar
walltype special outside
object 7120 0 0 0
count 4148
enddef metaobject

startdef metaobject WALL
location generic_cellar
group generic_cellar
walltype special outside
object 4235 0 0 0
count 4149
enddef metaobject

startdef metaobject WALL
location generic_cellar
group generic_cellar
walltype special outside
object 4236 0 0 0
count 4150
enddef metaobject

startdef metaobject WALL
location generic_cellar
group generic_cellar
walltype special outside
object 4237 0 0 0
count 4151
enddef metaobject

startdef metaobject WALL
location generic_cellar
group generic_cellar
walltype special outside
object 4238 0 0 0
count 4152
enddef metaobject

startdef metaobject WALL
location generic_cellar
group generic_cellar
walltype special outside
object 4240 0 0 0
count 4153
enddef metaobject

startdef metaobject WALL
location generic_cellar
group generic_cellar
walltype normal outside
object 4219 0 0 0
count 4154
enddef metaobject

startdef metaobject WALL
location generic_cellar
group generic_cellar
walltype normal outside
object 4220 0 0 0
count 4155
enddef metaobject

startdef metaobject WALL
location generic_cellar
group generic_cellar
walltype normal outside
object 4221 0 0 0
count 4156
enddef metaobject

startdef metaobject WALL
location generic_cellar
group generic_cellar
walltype normal outside
object 4224 0 0 0
count 4157
enddef metaobject

startdef metaobject WALL
location generic_cellar
group generic_cellar
walltype special outside
object 4225 0 0 0
count 4158
enddef metaobject

startdef metaobject WALL
location generic_cellar
group generic_cellar
walltype special outside
object 4226 0 0 0
count 4159
enddef metaobject

startdef metaobject WALL
location generic_cellar
group generic_cellar
walltype special outside
object 4227 0 0 0
count 4160
enddef metaobject

startdef metaobject WALL Gc_i_21
location generic_cellar
group generic_cellar
walltype edge outside
object 4228 0 0 0
count 4161
enddef metaobject

startdef metaobject WALL
location generic_cellar
group generic_cellar
walltype door outside
object 4223 0 0 0
object 4222 0 32 110
object 4215 0 32 0
object 4218 0 64 0
object 4219 0 96 0
count 4162
enddef metaobject

startdef metaobject WALL
location generic_cellar
group generic_cellar
walltype door outside
object 4219 0 0 0
object 4223 0 32 0
object 4222 0 64 110
object 4215 0 64 0
object 4218 0 96 0
count 4163
enddef metaobject

startdef metaobject WALL
location generic_cellar
group generic_cellar
walltype door outside
object 4232 0 0 0
object 4230 64 0 110
object 4217 64 0 0
object 4229 128 0 0
count 4164
enddef metaobject

startdef metaobject ATTACH
location generic_cellar
group generic_cellar
placement on 4236
object 4207 front 7 28 on 0
count 4165
enddef metaobject

startdef metaobject ATTACH
location generic_cellar
group generic_cellar
placement on 4234
object 4208 front 17 57 on 0
count 4166
enddef metaobject

startdef metaobject ATTACH
location generic_cellar
group generic_cellar
placement on 4236
object 4209 front 17 50 on 0
count 4167
enddef metaobject

startdef metaobject ATTACH
location generic_cellar
group generic_cellar
placement on 4234
object 4210 front 2 21 on 0
count 4168
enddef metaobject

startdef metaobject ATTACH
location generic_cellar
group generic_cellar
placement on 4234
object 4211 front 27 10 on 0
count 4169
enddef metaobject

startdef metaobject ATTACH
location generic_cellar
group generic_cellar
placement on 4224
object 4212 right 41 69 on 0
count 4170
enddef metaobject

startdef metaobject ATTACH
location generic_cellar
group generic_cellar
placement on 4236
object 4213 right 26 38 on 0
count 4171
enddef metaobject

startdef metaobject ATTACH
location generic_cellar
group generic_cellar
placement on 4239
object 4214 front 53 27 on 0
count 4172
enddef metaobject

startdef metaobject ATTACH torch
group generic_cellar
placement on 4234
object 311 front 55 85 on 0
count 4173
enddef metaobject

startdef metaobject ATTACH torch
group generic_cellar
placement on 4239
object 311 front 55 85 on 0
count 4174
enddef metaobject

startdef metaobject ATTACH torch
group generic_cellar
placement on 4740
object 311 front 23 85 on 0
count 4175
enddef metaobject

startdef metaobject ATTACH torch
group generic_cellar
placement on 4220
object 322 right 36 109 on 0
count 4176
enddef metaobject

startdef metaobject ATTACH torch
group generic_cellar
placement on 4224
object 322 right 36 109 on 0
count 4177
enddef metaobject

startdef metaobject ATTACH torch
group generic_cellar
placement on 4221
object 322 right 36 109 on 0
count 4178
enddef metaobject

startdef metaobject ATTACH torch
group generic_cellar
placement on 4219
object 322 right 26 109 on 0
count 4179
enddef metaobject

startdef metaobject ATTACH
group generic_cellar
placement on 10077
object 10074 front center y center on 0
count 4180
enddef metaobject

startdef metaobject ATTACH
group generic_cellar
placement on 10078
object 10075 right 2 2 on 0
count 4181
enddef metaobject

startdef metaobject ATTACH
group generic_cellar
placement on 10079
object 10076 right x center center on 0
count 4182
enddef metaobject

startdef metaobject WALL
group generic_cellar
walltype special outside
object 10077 0 0 0
count 4183
enddef metaobject

startdef metaobject WALL
group generic_cellar
walltype special outside
object 10078 0 0 0
count 4184
enddef metaobject

startdef metaobject WALL
group generic_cellar
walltype special outside
object 10079 0 0 0
count 4185
enddef metaobject

startdef metaobject WALL
group generic_cellar
walltype special outside
object 10080 0 0 0
count 4186
enddef metaobject

startdef metaobject ATTACH
group generic_cellar
placement on 10080
object 10081 front 2 2 on 0
count 4187
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle_wood
walltype normal outside
object 3950 0 0 0
count 4188
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle_wood
walltype normal outside
object 3951 0 0 0
count 4189
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle_wood
walltype normal outside
object 3952 0 0 0
count 4190
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle_wood
walltype normal outside
object 3955 0 0 0
count 4191
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle_wood
walltype normal outside
object 3957 0 0 0
count 4192
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle_wood
walltype normal outside
object 3958 0 0 0
count 4193
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle_wood
walltype normal outside
object 3959 0 0 0
count 4194
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle
walltype normal outside
object 3965 0 0 0
count 4195
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle
walltype normal outside
object 3966 0 0 0
count 4196
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle
walltype normal outside
object 3967 0 0 0
count 4197
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle
walltype normal outside
object 3968 0 0 0
count 4198
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle
walltype normal outside
object 3969 0 0 0
count 4199
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle
walltype normal outside
object 3970 0 0 0
count 4200
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle
walltype normal outside
object 3971 0 0 0
count 4201
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle
walltype normal outside
object 3972 0 0 0
count 4202
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle
walltype normal outside
object 3973 0 0 0
count 4203
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle
walltype normal outside
object 3974 0 0 0
count 4204
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle
walltype normal outside
object 3975 0 0 0
count 4205
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle
walltype normal outside
object 3976 0 0 0
count 4206
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle
walltype normal outside
object 3977 0 0 0
count 4207
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle
walltype normal outside
object 3978 0 0 0
count 4208
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle
walltype normal outside
object 3979 0 0 0
count 4209
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle
walltype normal outside
object 3980 0 0 0
count 4210
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle
walltype normal outside
object 6980 0 0 0
count 4211
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle
walltype normal outside
object 6981 0 0 0
count 4212
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle
walltype normal outside
object 3981 0 0 0
count 4213
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle_Top
walltype normal outside
object 4329 0 0 0
count 4214
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle_Top
walltype normal outside
object 4330 0 0 0
count 4215
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle_Top
walltype normal outside
object 4331 0 0 0
count 4216
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle_Top
walltype normal outside
object 4332 0 0 0
count 4217
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle_Top
walltype normal outside
object 4333 0 0 0
count 4218
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle_Top
walltype normal outside
object 4334 0 0 0
count 4219
enddef metaobject

startdef metaobject NATURE
location Stormfist_Castle
group StormFist_Castle
object 3944 0 0 0
count 4220
enddef metaobject

startdef metaobject NATURE
location Stormfist_Castle
group StormFist_Castle
object 3945 0 0 0
count 4221
enddef metaobject

startdef metaobject NATURE
location Stormfist_Castle
group StormFist_Castle
object 3946 0 0 0
count 4222
enddef metaobject

startdef metaobject NATURE
location Stormfist_Castle
group StormFist_Castle
object 3947 0 0 0
count 4223
enddef metaobject

startdef metaobject NATURE
location Stormfist_Castle
group StormFist_Castle
walltype normal inside
object 3948 0 0 0
count 4224
enddef metaobject

startdef metaobject NATURE
location Stormfist_Castle
group StormFist_Castle
object 3949 0 0 0
count 4225
enddef metaobject

startdef metaobject NATURE
location Stormfist_Castle
group StormFist_Castle
object 3953 0 0 0
count 4226
enddef metaobject

startdef metaobject NATURE
location Stormfist_Castle
group StormFist_Castle
object 3954 0 0 0
count 4227
enddef metaobject

startdef metaobject NATURE
location Stormfist_Castle
group StormFist_Castle
object 3956 0 0 0
count 4228
enddef metaobject

startdef metaobject NATURE
location Stormfist_Castle
group StormFist_Castle
object 3960 0 0 0
count 4229
enddef metaobject

startdef metaobject NATURE
location Stormfist_Castle
group StormFist_Castle
object 3961 0 0 0
count 4230
enddef metaobject

startdef metaobject NATURE
location Stormfist_Castle
group StormFist_Castle
object 3962 0 0 0
count 4231
enddef metaobject

startdef metaobject NATURE
location Stormfist_Castle
group StormFist_Castle
object 3963 0 0 0
count 4232
enddef metaobject

startdef metaobject NATURE
location Stormfist_Castle
group StormFist_Castle
object 3964 0 0 0
count 4233
enddef metaobject

startdef metaobject NATURE
location Stormfist_Castle
group StormFist_Castle
object 4335 0 0 0
count 4234
enddef metaobject

startdef metaobject ATTACH
location Stormfist_Castle
group StormFist_Castle
placement on 3958
object 3964 top 0 0 Z on 0
count 4235
enddef metaobject

startdef metaobject ATTACH
location Stormfist_Castle
group StormFist_Castle
placement on 3959
object 3964 top 0 0 Z on 0
count 4236
enddef metaobject

startdef metaobject ATTACH
location Stormfist_Castle
group StormFist_Castle
placement on 3959
object 3963 top 0 0 Z on 0
count 4237
enddef metaobject

startdef metaobject ATTACH
location Stormfist_Castle
group StormFist_Castle
placement on 3958
object 3963 top 0 0 Z on 0
count 4238
enddef metaobject

startdef metaobject ATTACH
location Stormfist_Castle
group StormFist_Castle
placement on 3955
object 3961 top 0 0 Z on 0
count 4239
enddef metaobject

startdef metaobject ATTACH
location Stormfist_Castle
group StormFist_Castle
placement on 3957
object 3962 top 0 0 Z on 0
count 4240
enddef metaobject

startdef metaobject ATTACH
location Stormfist_Castle
group StormFist_Castle
placement on 3951
object 3956 top 0 0 Z on 0
count 4241
enddef metaobject

startdef metaobject ATTACH
location Stormfist_Castle
group StormFist_Castle
placement on 3951
object 3964 top 0 0 Z on 0
count 4242
enddef metaobject

startdef metaobject ATTACH
location Stormfist_Castle
group StormFist_Castle
placement on 3950
object 3960 top 0 0 Z on 0
count 4243
enddef metaobject

startdef metaobject ATTACH
location Stormfist_Castle
group StormFist_Castle
placement on 3978
object 4323 front 51 112 on 0
count 4244
enddef metaobject

startdef metaobject ATTACH
location Stormfist_Castle
group StormFist_Castle
placement on 3978
object 4324 front 78 236 on 0
count 4245
enddef metaobject

startdef metaobject ATTACH
location Stormfist_Castle
group StormFist_Castle
placement on 3979
object 4325 front 19 15 on 0
count 4246
enddef metaobject

startdef metaobject ATTACH
location Stormfist_Castle
group StormFist_Castle
placement on 3980
object 4326 front 19 16 on 0
count 4247
enddef metaobject

startdef metaobject ATTACH
location Stormfist_Castle
group StormFist_Castle
placement on 3980
object 4327 front 100 51 on 0
count 4248
enddef metaobject

startdef metaobject ATTACH
location Stormfist_Castle
group StormFist_Castle
placement on 3980
object 4328 front 45 69 on 0
count 4249
enddef metaobject

startdef metaobject ATTACH
location Stormfist_Castle
group StormFist_Castle
placement on 4334
object 4335 front -101 117 on 0
count 4250
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle
walltype DOOR outside
object 4320 0 0 0
object 4319 0 32 0
object 4321 64 32 190
object 4322 64 0 190
object 4318 256 0 0
count 4251
enddef metaobject

startdef metaobject WALL
location Stormfist_Castle
group StormFist_Castle
walltype DOOR outside
object 4319 0 0 0
count 4252
enddef metaobject

startdef metaobject WALL
group mountains
location mountains
walltype normal inside
object 4479 0 0 0
count 4253
enddef metaobject

startdef metaobject WALL
group mountains
location mountains
walltype normal inside
object 4480 0 0 0
count 4254
enddef metaobject

startdef metaobject WALL
group mountains
location mountains
walltype normal inside
object 4481 0 0 0
count 4255
enddef metaobject

startdef metaobject WALL
group mountains
location mountains
walltype normal inside
object 4468 0 0 0
count 4256
enddef metaobject

startdef metaobject WALL
group mountains
location mountains
walltype normal inside
object 4469 0 0 0
count 4257
enddef metaobject

startdef metaobject WALL
group mountains
location mountains
walltype normal inside
object 4471 0 0 0
count 4258
enddef metaobject

startdef metaobject WALL
group mountains
location mountains
walltype normal inside
object 4477 0 0 0
count 4259
enddef metaobject

startdef metaobject WALL
group mountains
location mountains
walltype normal outside
object 4482 0 0 0
count 4260
enddef metaobject

startdef metaobject WALL
group mountains
location mountains
walltype normal outside
object 4484 0 0 0
count 4261
enddef metaobject

startdef metaobject WALL
group mountains
location mountains
walltype normal outside
object 4485 0 0 0
count 4262
enddef metaobject

startdef metaobject WALL
group mountains
location mountains
walltype normal outside
object 4465 0 0 0
count 4263
enddef metaobject

startdef metaobject WALL
group mountains
location mountains
walltype normal outside
object 4466 0 0 0
count 4264
enddef metaobject

startdef metaobject WALL
group mountains
location mountains
walltype normal outside
object 4470 0 0 0
count 4265
enddef metaobject

startdef metaobject WALL
group mountains
location mountains
walltype normal outside
object 4483 0 0 0
count 4266
enddef metaobject

startdef metaobject WALL mo_wall_i_17
group mountains
location mountains
walltype edge inside
object 4478 0 0 0
count 4267
enddef metaobject

startdef metaobject WALL mo_wall_i_14
group mountains
location mountains
walltype edge outside
object 4475 0 0 0
count 4268
enddef metaobject

startdef metaobject WALL mo_wall_i_13
group mountains
location mountains
walltype edge outside
object 4474 0 0 0
object 4461 front 16 166 on 1
count 4269
enddef metaobject

startdef metaobject WALL mo_wall_i_6
group mountains
location mountains
walltype edge inside
object 4467 0 0 0
count 4270
enddef metaobject

startdef metaobject WALL mo_wall_i_15
group mountains
location mountains
walltype edge inside
object 4476 0 0 0
count 4271
enddef metaobject

startdef metaobject ATTACH
group mountains
location mountains
placement on 4476
object 4472 right 137 -26 on 0
count 4272
enddef metaobject

startdef metaobject WALL mo_wall_i_12
group mountains
location mountains
walltype edge inside
object 4473 0 0 0
object 4462 front -6 19 on 1
count 4273
enddef metaobject

startdef metaobject ATTACH
group mountains
location mountains
placement on 4467
object 4463 right 84 159 on 0
count 4274
enddef metaobject

startdef metaobject ATTACH
group mountains
location mountains
placement on 4467
object 4464 right 81 50 on 0
count 4275
enddef metaobject

startdef metaobject NATURE
group mountain_stairs
location mountains
object 4554 0 0 0
count 4276
enddef metaobject

startdef metaobject NATURE
group mountain_stairs
location mountains
object 4555 0 0 0
count 4277
enddef metaobject

startdef metaobject NATURE
group mountain_stairs
location mountains
object 4556 0 0 0
count 4278
enddef metaobject

startdef metaobject NATURE
group mountain_stairs
location mountains
object 4557 0 0 0
count 4279
enddef metaobject

startdef metaobject NATURE
group mountain_stairs
location mountains
object 4558 0 0 0
count 4280
enddef metaobject

startdef metaobject NATURE
group mountain_stairs
location mountains
object 4559 0 0 0
count 4281
enddef metaobject

startdef metaobject NATURE
group mountain_stairs
location mountains
object 4560 0 0 0
count 4282
enddef metaobject

startdef metaobject NATURE
group mountain_stairs
location mountains
object 6137 0 0 0
count 4283
enddef metaobject

startdef metaobject NATURE
group mountain_stairs
location mountains
object 6138 0 0 0
count 4284
enddef metaobject

startdef metaobject NATURE
group mountain_stairs
location mountains
object 6139 0 0 0
count 4285
enddef metaobject

startdef metaobject NATURE
group mountain_stairs
location mountains
object 6140 0 0 0
count 4286
enddef metaobject

startdef metaobject NATURE
group mountain_cave_entrance
object 5085 0 0 0
object 5084 2 0 0
object 5086 2 101 0
object 5087 2 99 2
count 4287
enddef metaobject

startdef metaobject WALL
group dwarven_halls_plateau
location dwarven_halls
walltype normal inside
object 4569 0 0 0
count 4288
enddef metaobject

startdef metaobject WALL
group dwarven_halls_plateau
location dwarven_halls
walltype normal inside
object 4570 0 0 0
count 4289
enddef metaobject

startdef metaobject WALL
group dwarven_halls_plateau
location dwarven_halls
walltype normal inside
object 4572 0 0 0
count 4290
enddef metaobject

startdef metaobject WALL
group dwarven_halls_plateau
location dwarven_halls
walltype normal outside
object 4565 0 0 0
count 4291
enddef metaobject

startdef metaobject WALL
group dwarven_halls_plateau
location dwarven_halls
walltype normal outside
object 4567 0 0 0
count 4292
enddef metaobject

startdef metaobject WALL
group dwarven_halls_plateau
location dwarven_halls
walltype special outside
object 4571 0 0 0
count 4293
enddef metaobject

startdef metaobject WALL
group dwarven_halls_plateau
location dwarven_halls
walltype normal outside
object 4574 0 0 0
count 4294
enddef metaobject

startdef metaobject WALL
group dwarven_halls_plateau
location dwarven_halls
walltype normal outside
object 4576 0 0 0
count 4295
enddef metaobject

startdef metaobject WALL
group dwarven_halls_plateau
location dwarven_halls
walltype normal outside
object 4577 0 0 0
count 4296
enddef metaobject

startdef metaobject WALL dh_plateau_i_0
group dwarven_halls_plateau
location dwarven_halls
walltype edge inside
object 4562 0 0 0
count 4297
enddef metaobject

startdef metaobject WALL dh_plateau_i_1
group dwarven_halls_plateau
location dwarven_halls
walltype edge inside
object 4563 0 0 0
count 4298
enddef metaobject

startdef metaobject WALL dh_plateau_i_2
group dwarven_halls_plateau
location dwarven_halls
walltype edge outside
object 4564 0 0 0
count 4299
enddef metaobject

startdef metaobject WALL dh_plateau_i_4
group dwarven_halls_plateau
location dwarven_halls
walltype normal inside
object 4566 0 0 0
count 4300
enddef metaobject

startdef metaobject WALL dh_plateau_i_6
group dwarven_halls_plateau
location dwarven_halls
walltype special inside
object 4568 0 0 0
count 4301
enddef metaobject

startdef metaobject WALL dh_plateau_i_11
group dwarven_halls_plateau
location dwarven_halls
walltype edge inside
object 4573 0 0 0
count 4302
enddef metaobject

startdef metaobject WALL dh_plateau_i_13
group dwarven_halls_plateau
location dwarven_halls
walltype edge outside
object 4575 0 0 0
count 4303
enddef metaobject

startdef metaobject WALL
group dwarven_halls_wall
location dwarven_halls
walltype normal outside
object 4598 0 0 0
count 4304
enddef metaobject

startdef metaobject WALL
group dwarven_halls_wall
location dwarven_halls
walltype normal outside
object 4599 0 0 0
count 4305
enddef metaobject

startdef metaobject WALL
group dwarven_halls_wall
location dwarven_halls
walltype normal outside
object 4600 0 0 0
count 4306
